Price,Close,High,Low,Open,Volume,Adj Close,daily_return,log_return,volatility_7d,volatility_14d,volatility_21d,volatility_30d
Ticker,600519.SS,600519.SS,600519.SS,600519.SS,600519.SS,,,,,,,
Date,,,,,,,,,,,,
2020-07-16,1467.0072021484375,1572.3608917041208,1454.2822326130731,1572.3608917041208,10224219,1467.0072021484375,-0.07904565227953331,-0.08234481211990355,0.5946303442196784,0.5164040568119016,0.42552205618660804,0.3780087699525634
2020-07-17,1497.9560546875,1520.261030963017,1472.4606272238454,1472.4606272238454,6590206,1497.9560546875,0.021096592091530253,0.02087714008630197,0.6171651772156946,0.5189891436765305,0.4272427981196653,0.3786882841040384
2020-07-20,1487.8760986328125,1512.4444054306966,1444.174958015961,1502.0008501506638,4528033,1487.8760986328125,-0.006729140032609493,-0.006751882778900279,0.6050319589469391,0.5218549689971113,0.4296818245123344,0.3804382635342473
2020-07-21,1516.089111328125,1547.719791844916,1482.4497391363914,1496.6744583247485,4196950,1516.089111328125,0.01896193689866843,0.01878440015595366,0.6211486823208577,0.520757466761018,0.43125077179904625,0.38196333125551934
2020-07-22,1525.2508544921875,1554.263819057643,1506.9996561389312,1506.9996561389312,3920121,1525.2508544921875,0.006043010991640507,0.00602482522845278,0.5534075128205984,0.5081965498762422,0.4296511463829069,0.377697930350883
2020-07-23,1523.360595703125,1536.994491249394,1499.7285100895922,1519.72489022412,3432052,1523.360595703125,-0.0012393101000371942,-0.001240078679870679,0.5546293357846078,0.5081430547546392,0.4298193562910692,0.3783050727259074
2020-07-24,1450.01025390625,1514.2713026194344,1440.6482680983215,1504.1367516027954,7875201,1450.01025390625,-0.04815034733323875,-0.0493481845337402,0.6088377847931623,0.537053679550145,0.46818700254170204,0.41093081423773886
2020-07-27,1474.7784423828125,1481.3681581915775,1454.2821095205888,1468.8340287552128,3878817,1474.7784423828125,0.01708138850041796,0.016937141888361214,0.3883178109944674,0.4860719927333508,0.470094560131464,0.40775452517210614
2020-07-28,1517.9071044921875,1526.9963685909431,1481.550048097165,1481.550048097165,5491152,1517.9071044921875,0.029244163645145038,0.028824711158863144,0.40804195634644197,0.5041536611992095,0.47706926586373904,0.41312609033523207
2020-07-29,1519.7247314453125,1536.0854043914942,1484.2766067285859,1536.0854043914942,5074843,1519.7247314453125,0.0011974559890692849,0.0011967396104772651,0.40373580648310664,0.49959120525585565,0.47685439600121887,0.4037405483012551
2020-07-30,1526.9964599609375,1545.7112247932791,1518.3616585504442,1518.997862694253,3837304,1526.9964599609375,0.0047848984524383464,0.004773487212443636,0.38925938749623606,0.4996345175455522,0.47378682843495135,0.40300653397169034
2020-07-31,1525.342041015625,1549.7193964263422,1496.0927428256653,1531.540869782045,4068474,1525.342041015625,-0.001083446483795214,-0.0010840338362184425,0.3877576607915289,0.4644930241487097,0.4637376487315725,0.4032694924198416
2020-08-03,1516.089111328125,1542.0661857746165,1508.8177007222346,1533.2496447961428,3466114,1516.089111328125,-0.006066134308695181,-0.00608460804876886,0.38949841831279836,0.4634984255160245,0.4646993336606706,0.40486738702370323
2020-08-04,1517.8978271484375,1529.7138690818147,1508.8176622620217,1522.451556800534,3194051,1517.8978271484375,0.0011930141881488776,0.0011923031122152439,0.1925210142878983,0.46393382014655504,0.44863465300225575,0.4032067736620089
2020-08-05,1516.089111328125,1520.715515259305,1493.647773603098,1510.7173256762057,2552169,1516.089111328125,-0.0011915926012691092,-0.0011923031122152827,0.18181830673455154,0.2924797738146377,0.4076594808130362,0.4032881857433181
2020-08-06,1488.784912109375,1521.5699464404067,1481.5498941435224,1517.9069467605414,3264878,1488.784912109375,-0.01800962688455099,-0.01817377402048087,0.11983825578096025,0.29145391741816723,0.41209976277061755,0.4046628761551757
2020-08-07,1482.4588623046875,1499.42855703574,1452.9187562195236,1494.9747957738537,3424205,1482.4588623046875,-0.00424913616012168,-0.00425818939389224,0.11668754296800134,0.2905976012225984,0.40814295735298595,0.4053128053745414
2020-08-10,1485.1763916015625,1495.1472859168362,1461.6533758571557,1479.704637834264,2362354,1485.1763916015625,0.0018331229054480147,0.001831444786141094,0.10895593695817242,0.2776740344595771,0.40768116851984304,0.40532478465692007
2020-08-11,1492.9205322265625,1514.662089066642,1490.6391183582077,1490.6391183582077,3581818,1492.9205322265625,0.005214290146808187,0.005200742808701968,0.12171824185330929,0.27726448405584453,0.38048887198671727,0.40517781943426223
2020-08-12,1478.77783203125,1491.548292936346,1459.0541725996766,1484.2768813924758,2793392,1478.77783203125,-0.009473176830262942,-0.009518332776341044,0.12692332583854926,0.2793133933102649,0.38010569227817587,0.4035203838415648
2020-08-13,1486.0946044921875,1489.6212432210873,1462.462519038489,1481.5499726741687,2054134,1486.0946044921875,0.0049478510581182356,0.00493565067032297,0.1345667900435787,0.17795198782894525,0.3812418770986639,0.39353906761817553
2020-08-14,1509.7266845703125,1513.9985940828694,1482.4588937592894,1490.5483605571446,3765318,1509.7266845703125,0.015902137055534338,0.015777022721314152,0.176315143958488,0.1760918082301016,0.2558167245563564,0.3954256445155031
2020-08-17,1536.08544921875,1549.128519452006,1517.9069231924925,1521.542628397744,4357201,1536.08544921875,0.01745929572407312,0.017308633332038418,0.15503020563240394,0.145852799567882,0.25266681514029704,0.3844079433200186
2020-08-18,1549.719482421875,1563.353378161657,1536.9945130647452,1542.793467824183,3042281,1549.719482421875,0.008875829928640444,0.008836671289879547,0.14355763216821418,0.14975404583595342,0.2522578198476345,0.3526705707977972
2020-08-19,1533.3587646484375,1560.6265553653627,1529.7139610797078,1545.1748072924383,2691498,1533.3587646484375,-0.010557212423934481,-0.010613335140118899,0.17577273935613158,0.15707670706558743,0.24804325623869977,0.3539002284085995
2020-08-20,1512.4534912109375,1526.0873868648823,1505.1820801955002,1521.5427549802341,2238233,1512.4534912109375,-0.013633647858199094,-0.013727439492207585,0.20682561937714203,0.16801023560548112,0.2519461267612088,0.35336091177474316
2020-08-21,1523.360595703125,1543.356975837653,1518.8159638543686,1520.6338165938712,2508241,1523.360595703125,0.0072115305069346824,0.007185651763224841,0.19199106800069854,0.16905226757571795,0.2532797930773668,0.3537866389075565
2020-08-24,1541.857177734375,1552.4461918070156,1537.0035421359419,1545.1201922346452,3093344,1541.857177734375,0.01214195908928084,0.01206883680746835,0.1977554133599651,0.17625748305294503,0.18176532518451957,0.33565364868985176
2020-08-25,1569.7158203125,1587.6944103029746,1543.9295839733932,1549.5376995454722,4187249,1569.7158203125,0.01806823808354352,0.01790694739807031,0.20285893996478205,0.18952989106380794,0.18273580141309467,0.339013162838871
2020-08-26,1569.7158203125,1586.0764947569846,1558.8995744613946,1576.096501098317,2621573,1569.7158203125,0.0,0.0,0.1867213408117981,0.16526459367643287,0.15678937268267862,0.3387207960902668
2020-08-27,1573.3515625,1576.060145357728,1549.719476639226,1574.2513907392338,2263553,1573.3515625,0.002316178597713492,0.0023135003907384668,0.18234580987349033,0.16137387888008356,0.1568010692163936,0.23345309257540056
2020-08-28,1596.983642578125,1603.3461272099103,1564.7167562312134,1572.4426304269527,4229962,1596.983642578125,0.015020215850915397,0.01490852938990589,0.17120418809667765,0.16701291730316,0.16314595082457145,0.22994777435941982
2020-08-31,1623.796875,1650.610201511335,1609.326728004052,1609.326728004052,4781036,1623.796875,0.016789923019241648,0.016650530359381275,0.11261827121222341,0.17395482068407547,0.17015465151258555,0.23208285516853025
2020-09-01,1637.866943359375,1637.8851396372534,1613.353228469752,1626.9780243899465,3163992,1637.866943359375,0.008664918978474434,0.008627594024849278,0.1113505808000143,0.1589602736765202,0.1678983854340746,0.22787621867965033
2020-09-02,1631.522705078125,1661.517272915216,1608.7995476257836,1658.790494020935,3200929,1631.522705078125,-0.0038734759908136684,-0.003880997327700299,0.1387780325270789,0.1657565057026257,0.1697546929536397,0.22838120692981223
2020-09-03,1629.7049560546875,1646.974556816003,1617.6161911405968,1631.522808766405,3043735,1629.7049560546875,-0.0011141426458729509,-0.0011147637641764129,0.1287462359259398,0.1632370876617534,0.16972825734828192,0.2283648771834089
2020-09-04,1608.799560546875,1615.1529465453436,1586.9853292174257,1605.1638553253001,3085796,1608.799560546875,-0.012827717943757033,-0.01291070355881686,0.168483815449244,0.17089473380490827,0.16209041151850606,0.17501015290554645
2020-09-07,1566.53466796875,1616.0620591839672,1548.7833085489647,1599.710481940818,3111202,1566.53466796875,-0.026271074168964792,-0.02662232431015937,0.2478818167270549,0.2103111627310191,0.1917174637292345,0.19070202573331926
2020-09-08,1555.53662109375,1579.532299595568,1524.3331076155202,1576.8963909162487,3447238,1555.53662109375,-0.007020621439077779,-0.007045381959322429,0.2239627204767538,0.20708739998711834,0.19462551638258455,0.1745285722892674
2020-09-09,1534.267578125,1555.1728828032435,1528.8231185219863,1544.8747878765325,2596355,1534.267578125,-0.013673122625550982,-0.01376746068431847,0.17699157696080975,0.20714273079173182,0.20190154612986194,0.17956130987161947
2020-09-10,1550.44677734375,1563.262618053135,1545.174959571098,1548.5743356059195,2477833,1550.44677734375,0.010545226562450383,0.01049001347795289,0.18457551509506284,0.2095093086394203,0.20028248597446677,0.18154742531591161
2020-09-11,1575.169189453125,1577.8959682000145,1534.2675082497838,1534.2675082497838,3108800,1575.169189453125,0.01594534715453433,0.015819555538705517,0.23363427999209652,0.2138206610002154,0.20559714025306264,0.18679376478367568
2020-09-14,1605.1639404296875,1607.89071949044,1572.9697290426827,1586.0764870044193,3105601,1605.1639404296875,0.019042240781116382,0.018863206552298672,0.2747899097741821,0.21527425192784605,0.20831684114197008,0.19239884213728362
2020-09-15,1599.710205078125,1608.790369468216,1588.57585848028,1608.790369468216,2082087,1599.710205078125,-0.0033976189062050466,-0.003403403920553831,0.2649224290510347,0.21624515868011507,0.20256641315660565,0.19300646423135664
2020-09-16,1567.9888916015625,1604.082433959696,1562.4444628187946,1599.7104447708427,2251598,1567.9888916015625,-0.019829412462248674,-0.020028653549682574,0.2396916460621601,0.23433782250849902,0.2144984685825665,0.2029656164584968
2020-09-17,1518.379638671875,1545.1747692712406,1506.9998632068923,1545.1747692712406,6367985,1518.379638671875,-0.03163877830729789,-0.032150098407836926,0.30867097812268246,0.25909654808283605,0.24008041805141586,0.21799724240722812
2020-09-18,1540.630126953125,1540.630126953125,1486.1036453774898,1513.3623370955477,4720140,1540.630126953125,0.014654100802295122,0.014547767025631823,0.31561068467819614,0.25604552650436124,0.24038356726001492,0.2211049769306507
2020-09-21,1514.9984130859375,1538.5941045137945,1514.8711500885906,1538.5941045137945,2244407,1514.9984130859375,-0.016637162560152463,-0.016777114590381385,0.3220300292247368,0.25491218689612005,0.2467112991035515,0.22719765501334202
2020-09-22,1513.9896240234375,1533.3407033776577,1499.728621480225,1499.728621480225,2326547,1513.9896240234375,-0.0006658680654623161,-0.0006660898540627134,0.29496602883258516,0.2556888421518307,0.2426012249972252,0.22681533001660378
2020-09-23,1499.7103271484375,1514.280443613842,1473.38785475126,1486.094627760931,3572552,1499.7103271484375,-0.009431568518318278,-0.009476327414051584,0.23987812151345891,0.25547101693257546,0.2343017154077862,0.226799292590311
2020-09-24,1480.9317626953125,1507.7996776056552,1478.6413616005875,1486.9761448315005,3005078,1480.9317626953125,-0.012521461053636052,-0.012600515155561773,0.23604280849933248,0.25531023484069054,0.236881251627322,0.22947687346649182
2020-09-25,1486.1944580078125,1499.7283838283468,1477.0052264976143,1481.5498579637608,2258296,1486.1944580078125,0.00355363794947694,0.0035473386972357983,0.24060034871984584,0.23947280199862087,0.23725331233411404,0.2248066359704689
2020-09-28,1509.7266845703125,1516.5436322730684,1486.267241951825,1486.267241951825,2423222,1509.7266845703125,0.015833881249997406,0.015709833081569976,0.20461525718738882,0.25252663190052566,0.23801824276905703,0.2237498746156226
2020-09-29,1501.819091796875,1517.3617105981245,1501.819091796875,1517.2980236183203,1743078,1501.819091796875,-0.005237764460451433,-0.005251529635591708,0.1744333474679877,0.24745625360582343,0.22746948849413862,0.22232038636924883
2020-09-30,1516.54345703125,1537.8123535967386,1508.817583860878,1508.817583860878,2708781,1516.54345703125,0.009804353476927652,0.009756602660288953,0.1627971012047338,0.2467845102172792,0.22827379430861103,0.22254216874401642
2020-10-09,1541.539306640625,1551.010360484152,1534.2678948168484,1537.9036007287366,3423988,1541.539306640625,0.016482118922135136,0.016347763102360482,0.1891131896790018,0.24751547966377008,0.2385563966218612,0.2239194999453602
2020-10-12,1591.175537109375,1591.175537109375,1549.3104473120115,1549.3104473120115,4372904,1591.175537109375,0.032199133849476036,0.03169160760161647,0.23472909915998957,0.27271664188686473,0.26671345828757553,0.24077877525844257
2020-10-13,1580.623046875,1591.1847674539542,1576.987341189261,1591.1847674539542,2294389,1580.623046875,-0.006631883150708395,-0.006653971801502025,0.2141312164682353,0.27370544913545775,0.26410195151511917,0.2397171563874062
2020-10-14,1571.53369140625,1587.8761697622172,1568.806912300282,1581.5318814614661,2048139,1571.53369140625,-0.005750489015531102,-0.005767086738089985,0.23126123677295374,0.26072159171783843,0.24783040691998917,0.2348299946547589
2020-10-15,1567.89794921875,1576.987212692482,1564.2622438292574,1564.3804086925327,1620436,1567.89794921875,-0.002313499358863047,-0.002316179633178011,0.23123430850072094,0.21592657329769305,0.24663854956347428,0.23492922929982094
2020-10-16,1556.08203125,1576.6055498733142,1547.901693468896,1567.8980747115947,1737738,1556.08203125,-0.007536152448338607,-0.007564692724864765,0.23607580223540078,0.21194143136859292,0.24306657919937966,0.2358126372408782
2020-10-19,1544.265869140625,1576.0600951212584,1537.8125142441593,1567.8979542481331,1922632,1544.265869140625,-0.007593534191692397,-0.007622511860939848,0.24446701508628665,0.2005497803238666,0.2419441350831201,0.23214217680371596
2020-10-20,1576.0782470703125,1576.9598789765932,1540.6301204061015,1540.9028426846867,2773493,1576.0782470703125,0.02060032444244264,0.020391007541513247,0.25500187920084005,0.21573574001110882,0.2462358169007758,0.23486731160029264
2020-10-21,1575.4693603515625,1583.4861533504156,1566.0801905624583,1576.169251433534,1890137,1575.4693603515625,-0.00038633025985979064,-0.0003864049046202712,0.15875982469136696,0.20899268868075663,0.2365198057558187,0.2331047880568904
2020-10-22,1583.80419921875,1586.0765151430237,1559.2722853765256,1572.4426195973817,2248087,1583.80419921875,0.005290384616129629,0.005276439692487378,0.15836854761830232,0.19559571072396878,0.23726725883819236,0.23373200160470886
2020-10-23,1559.1085205078125,1588.4304920152276,1557.8996884638987,1582.240761566965,1929169,1559.1085205078125,-0.015592633687370738,-0.015715477445053236,0.1835835204000271,0.21417272430087753,0.23322469796139242,0.23759873976527
2020-10-26,1493.365966796875,1511.4718193136298,1471.5517347803657,1471.5517347803657,6601529,1493.365966796875,-0.04216675930263325,-0.04308158641653202,0.3123725183405477,0.28297707980637393,0.25418443039249194,0.264755027426525
2020-10-27,1477.0052490234375,1493.6386448243763,1468.9339789783496,1493.3659225510817,4394440,1477.0052490234375,-0.010955598384587262,-0.01101605290166258,0.31333914837150184,0.2857864070685933,0.2501408941488801,0.25611240528895246
2020-10-28,1513.189697265625,1524.26945597503,1477.077960960885,1477.9142131278466,3463653,1513.189697265625,0.024498523797469085,0.02420324779530988,0.366313567426941,0.3025915128804603,0.25975247721369327,0.26652410164878454
2020-10-29,1523.360595703125,1552.4462395351657,1497.0017309803384,1504.127682652369,3937376,1523.360595703125,0.00672149596040672,0.006699007421274226,0.337849381255282,0.2950643236089765,0.2607857676885149,0.2645447294470745
2020-10-30,1517.9251708984375,1541.5390592541198,1513.362342958791,1525.1783852761869,2605545,1517.9251708984375,-0.0035680487075869793,-0.003574429375587814,0.3366155917560985,0.25487445681636434,0.25879356743253373,0.2627228584860893
2020-11-02,1521.552001953125,1540.6303595948223,1519.7250508805562,1526.0875361414198,2106643,1521.552001953125,0.0023893345497003615,0.0023864846286123747,0.3332258264054065,0.2554991922195901,0.254349072603028,0.25822644627373664
2020-11-03,1540.630126953125,1550.5374461252957,1522.9060635456997,1531.5317655277463,2349749,1540.630126953125,0.012538595444329559,0.012460638229410688,0.3405616936310644,0.26288296348415224,0.2572045359340769,0.2545541884636259
2020-11-04,1544.7930908203125,1548.8105854509806,1531.5409838526423,1545.1748798513304,1644371,1544.7930908203125,0.0027021176558583715,0.002698473499096133,0.17975012080366667,0.26341145225578483,0.25218315807640895,0.25474442909592715
2020-11-05,1565.0804443359375,1574.6968460365877,1556.1729209275127,1560.626682631725,2352414,1565.0804443359375,0.013132731908356732,0.013047245220428215,0.14529987681599618,0.2680210903398612,0.25433964775106294,0.25147684332255904
2020-11-06,1545.7384033203125,1573.8878271792425,1536.085609431705,1572.9426191752766,2305153,1545.7384033203125,-0.012358496386319473,-0.012435497673915285,0.14288043958584537,0.2715721858065281,0.2573732994272994,0.23560800497403994
2020-11-09,1583.8677978515625,1591.239288453693,1545.7383804792073,1546.4291734062801,4146970,1583.8677978515625,0.024667430432825155,0.024368101828132267,0.1925726200681193,0.2777944077168186,0.26482729222595497,0.24228599159612393
2020-11-10,1586.0765380859375,1603.7824062715288,1577.896200640222,1593.275274981221,3018944,1586.0765380859375,0.001394523101846623,0.0013935516575353118,0.18482148840720777,0.27780531865238944,0.24070134889927106,0.23640324665221926
2020-11-11,1573.669677734375,1615.61665267948,1573.3515756895526,1586.0765451058749,3485073,1573.669677734375,-0.007822359169712523,-0.007853114311366328,0.203168494848231,0.2789926046726611,0.2411448700298694,0.23789593165813525
2020-11-12,1576.79638671875,1590.6211210718154,1565.4166110029569,1572.4516921136349,2347309,1576.79638671875,0.001986890278572684,0.001984919022763934,0.19620658737808847,0.2701972592912548,0.24038797955398086,0.2356981608453208
2020-11-13,1549.719482421875,1571.4246488777248,1536.9945130647452,1566.9890836922655,2815548,1549.719482421875,-0.017172099406709718,-0.017321249856007942,0.2322970280288323,0.20278209983634857,0.2478390920121499,0.23856169185272444
2020-11-16,1572.4881591796875,1572.4881591796875,1542.6844270854936,1555.1730669172916,3061349,1572.4881591796875,0.014692127843827674,0.014585244160878846,0.23595317457411819,0.19838920239485947,0.2517919305057742,0.24150624762533285
2020-11-17,1559.5360107421875,1583.6679408523746,1546.1474312469936,1581.5319859355197,2522403,1559.5360107421875,-0.008236722395580154,-0.00827083162143589,0.2274026864200621,0.18303559839516556,0.2520652963077797,0.23956755208920943
2020-11-18,1539.403076171875,1563.8350199664214,1529.8684480001566,1558.808630813872,3517895,1539.403076171875,-0.012909566968403063,-0.012993619600402826,0.1716743310444425,0.19238798978402374,0.24525640466817406,0.24238047906282614
2020-11-19,1563.52587890625,1567.8978676671163,1527.5415177522314,1531.0863525131927,2781576,1563.52587890625,0.01567023160325398,0.015548721276713655,0.20779598864035717,0.20097470998995912,0.2519779863104399,0.24480460774859888
2020-11-20,1563.31689453125,1577.896108364623,1556.6727007566392,1563.353287089373,2187466,1563.31689453125,-0.0001336622423839806,-0.00013367117597756515,0.2038594816588728,0.20119282744706837,0.2511481059600192,0.24045741444044094
2020-11-23,1627.1690673828125,1645.065885590152,1610.6084552849888,1610.6084552849888,6663724,1627.1690673828125,0.040844036851983345,0.040031957901397935,0.3209808700553075,0.25576092684138224,0.2813574631414614,0.25085850234332774
2020-11-24,1602.8916015625,1620.1612020329778,1591.9571910569646,1608.790524636445,3246536,1602.8916015625,-0.014920063505976744,-0.015032487301800896,0.31468000118578204,0.26814367740971756,0.23814535620247168,0.25415967406345447
2020-11-25,1569.606689453125,1607.7815949304195,1566.9889772108509,1601.0737142441496,2822632,1569.606689453125,-0.02076554152316279,-0.020984177405297854,0.33969282392643174,0.2810918774750077,0.24803100959449192,0.2611335865972662
2020-11-26,1576.4327392578125,1581.522704477951,1568.0615633247548,1568.8068340906113,2322830,1576.4327392578125,0.004348891891551299,0.0043394627887571756,0.3356075997266038,0.27542008822313285,0.23577177416970013,0.26134204942365385
2020-11-27,1579.6229248046875,1581.5225495675888,1561.5352705512591,1574.8601602131155,2156861,1579.6229248046875,0.002023673746065935,0.00202162887665164,0.32002913687174733,0.2548531658830944,0.23514053060995357,0.2603481376993041
2020-11-30,1557.818115234375,1580.5321776473838,1557.818115234375,1576.987342410457,3194007,1557.818115234375,-0.013803806736350399,-0.013899965203972428,0.32294013189844445,0.2611900986597729,0.24072790502405783,0.2626754073191543
2020-12-01,1578.80517578125,1580.6139304627613,1563.3625249358245,1568.8069852610463,2819620,1578.80517578125,0.013472086594472188,0.013382144936632315,0.3336287146257957,0.26632499697931583,0.2443762559973486,0.2587714772306626
2020-12-02,1579.7230224609375,1589.7121137160589,1573.3514401615196,1586.9853347903022,2357169,1579.7230224609375,0.0005813552512794473,0.0005811863297811149,0.198352816788323,0.2662125369764624,0.24126649882338363,0.25877224536711213
2020-12-03,1589.7120361328125,1595.765516119379,1574.3511600767956,1579.7229453651921,2950578,1589.7120361328125,0.006323269035044987,0.006303361047700043,0.19070083449511227,0.2548123409430989,0.24187229331684115,0.25896814261903833
2020-12-04,1629.804931640625,1636.1583180191358,1595.1657613844009,1595.1657613844009,6249119,1629.804931640625,0.025220225170681676,0.02490744333764923,0.18931251055391252,0.2682455259875546,0.25235245573854076,0.26409021284667733
2020-12-07,1647.338134765625,1672.7789743615692,1636.5673797359414,1638.521482621162,5833133,1647.338134765625,0.010757853768027514,0.0107003997465244,0.191681379154432,0.2654617919641344,0.24845472721418893,0.22889057644751504
2020-12-08,1681.5137939453125,1704.2369533229519,1647.8835180664062,1649.7013708166173,6145400,1681.5137939453125,0.02074598921644566,0.02053372195824459,0.2060315229710008,0.2621614473600549,0.2446313372986722,0.23004001917560912
2020-12-09,1672.4244384765625,1696.0565229332967,1671.5155121513035,1691.9663544696311,3115212,1672.4244384765625,-0.0054054599501225375,-0.005420122310496516,0.16963461083984477,0.2629261650018503,0.24627520463299607,0.22372874298996112
2020-12-10,1665.9710693359375,1681.3046518722012,1661.5173081901391,1672.4244239988273,3265354,1665.9710693359375,-0.003858691006993098,-0.0038661549620545494,0.1865216302584767,0.2647569005365244,0.24453954760313562,0.22444269970183567
2020-12-11,1654.2459716796875,1669.9885273820998,1640.4394335580723,1667.6799298806013,3077579,1654.2459716796875,-0.007037995960472276,-0.007062879476164734,0.2035931498673181,0.21265358599516299,0.24687692979967701,0.22555332515058446
2020-12-14,1662.42626953125,1663.3169995885914,1649.7013008196932,1661.3083078897737,3305200,1662.42626953125,0.004945031145069834,0.004932844637152374,0.20383872522579066,0.1996206259608268,0.23642512446653252,0.22562694064158562
2020-12-15,1650.619384765625,1669.897677553272,1640.612096563538,1666.5164980882255,2960497,1650.619384765625,-0.007102200549895188,-0.007127541230566993,0.16930370512517956,0.1750205210310874,0.23537816506472406,0.2255956741134339
2020-12-16,1672.4244384765625,1677.5780906838324,1654.4367509947524,1663.789638386602,3215016,1672.4244384765625,0.013210225150744659,0.013123731031633811,0.17516933136555177,0.17965179064888387,0.2349287215118391,0.2277692132580474
2020-12-17,1695.6109619140625,1697.8741793261179,1672.4242451606299,1677.423339371708,3603064,1695.6109619140625,0.013864018549394563,0.013768792181566824,0.14795386481542402,0.18372947750838395,0.22973632779897,0.22806494135805863
2020-12-18,1676.96923828125,1698.7925704155512,1673.4062067858572,1683.159080434427,2707698,1676.96923828125,-0.010994104220563128,-0.011054986022859188,0.1617511328143323,0.17835593037504047,0.23223531717545168,0.22730421320253816
2020-12-21,1674.69677734375,1682.6316865200265,1670.243016098086,1672.4244614993215,3069672,1674.69677734375,-0.0013550999539079234,-0.0013560189321491975,0.15966630386665423,0.17630178159595777,0.23250383310868425,0.21805019056293162
2020-12-22,1709.6905517578125,1726.0421287540519,1674.7059836339627,1681.4865390466825,4065060,1709.6905517578125,0.02089558831633176,0.020680269816399612,0.18709153270992152,0.18848035869723512,0.20156387157224429,0.22475446412582606
2020-12-23,1673.92431640625,1732.5954485919228,1655.1731604520091,1724.1606959762735,4770609,1673.92431640625,-0.020919712818667446,-0.021141630435935536,0.24287828594584082,0.21996574507212152,0.2091716505302545,0.2332150512056493
2020-12-24,1663.644287109375,1689.5850816212442,1631.5410560364119,1649.7013874415647,3785714,1663.644287109375,-0.006141274845056999,-0.0061602100373703145,0.24158721929725466,0.20049721857982453,0.19436949134169607,0.23442906002189245
