Date,Close,High,Low,Open,Volume,Adj Close,daily_return,log_return,volatility_7d,volatility_14d,volatility_21d,volatility_30d,volatility_21d_lag_1,volatility_21d_lag_2,volatility_21d_lag_3,volatility_21d_lag_5,volatility_21d_lag_7,volatility_21d_lag_14,volatility_21d_lag_21,ma_5,volatility_21d_ma_5,ma_10,volatility_21d_ma_10,ma_20,volatility_21d_ma_20,ma_30,volatility_21d_ma_30,volatility_21d_std_5,volatility_21d_std_10,volatility_21d_std_20,volatility_21d_std_30,rsi_14,macd,macd_signal,macd_hist,bb_middle_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,volume_change,volume_ma_5,volume_ma_10,volume_ma_ratio
,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03,3863.928955078125,3864.405029296875,3792.2109375,3803.383056640625,473000,3863.928955078125,0.009970510664972343,0.009921133065503308,0.17958763011929757,0.16955664384668265,0.16696626973625145,0.18014337873034364,0.17775882887316088,0.1775631782439509,0.2015022361216939,0.18033506063785698,0.1925810696021118,0.1694354524764683,0.22311764133978904,3806.894775390625,0.1833974966246689,3744.752978515625,0.18484462252581974,3588.90908203125,0.184607093255914,3481.782950846354,0.20491262916470124,0.013780696060371158,0.009786886560679192,0.01222579606719122,0.04280692941977793,87.46637887216559,138.4170151697699,118.7705655245124,19.646449645257505,3588.90908203125,189.7647523675721,3968.438586766394,3209.3795772961057,0.21150132035127409,-0.013144168579177995,505240.0,512130.0,0.986546384707008
2015-04-07,3961.3779296875,3961.666015625,3891.72802734375,3899.419921875,570400,3961.3779296875,0.02522017763326212,0.0249073969696402,0.20573087130187193,0.18183353818232129,0.17185796723650643,0.18806960668954706,0.16696626973625145,0.17775882887316088,0.1775631782439509,0.19319697014828718,0.18815769737010765,0.17290789221516012,0.21862970924714514,3841.85673828125,0.1791296960423127,3772.11796875,0.1835631316671928,3621.8575805664063,0.18218739491421496,3506.416780598958,0.19770746295625152,0.013282420560083191,0.010615763265752094,0.009219026196777256,0.025697183723703228,88.38781412555825,147.98006998058008,124.61246641572595,23.367603564854136,3621.8575805664063,194.5494986986768,4010.95657796376,3232.7585831690526,0.21486156688497082,0.2059196617336152,506380.0,515560.0,0.9821941190162153
2015-04-08,3994.81103515625,4000.219970703125,3903.64794921875,3976.531982421875,618100,3994.81103515625,0.00843976668274804,0.008404350979248328,0.19898942136179018,0.17302772417482526,0.16861636710591846,0.18811110600682937,0.17185796723650643,0.16696626973625145,0.17775882887316088,0.2015022361216939,0.18033506063785698,0.17815717704066242,0.22025193407048768,3891.23916015625,0.17255252223915762,3802.4580810546877,0.18185356450758455,3657.2947265625,0.18069357518837528,3531.3469482421874,0.1944720831791434,0.00498483307835966,0.011565329596611077,0.008851096575326196,0.022790131212704255,87.53141112949264,156.45313763350168,130.9806006592811,25.47253697422059,3657.2947265625,194.71497784815998,4046.72468225882,3267.8647708661797,0.21296066344773165,0.08362552594670403,517660.0,513410.0,1.0082779844568668
2015-04-09,3957.533935546875,4016.39599609375,3900.027099609375,4006.1298828125,585200,3957.533935546875,-0.009331379952973617,-0.009375190030866915,0.20423801216780116,0.186373025598365,0.17385542632957474,0.19060656318809874,0.16861636710591846,0.17185796723650643,0.16696626973625145,0.1775631782439509,0.19319697014828718,0.17890527422296518,0.19849276162271237,3920.687158203125,0.17181097185628239,3832.13876953125,0.17998100018033086,3690.626428222656,0.1802919201959619,3555.6366455078123,0.19159364157520983,0.004278891325307772,0.011143695353919139,0.008975411259947188,0.019402716363435057,81.88185181758935,158.3349674481933,136.45147401706353,21.88349343112978,3690.626428222656,185.53519995944302,4061.696828141542,3319.5560283037703,0.20108803052038357,-0.053227633069082625,545200.0,519740.0,1.0489860314772772
2015-04-10,4034.31005859375,4040.347900390625,3929.319091796875,3947.491943359375,484300,4034.31005859375,0.019399991079612988,0.019214210173179362,0.17876752301234794,0.19317017042130608,0.1752203258510544,0.189316889785659,0.17385542632957474,0.16861636710591846,0.17185796723650643,0.17775882887316088,0.2015022361216939,0.17931783040976917,0.1818885261778419,3962.3923828125,0.1713032712518611,3867.3602783203123,0.17868726302842552,3724.87578125,0.17976579484650124,3580.168351236979,0.19024676157679482,0.0034710782166700134,0.010835669492839926,0.008947433037631493,0.01907658830960637,83.08145829661379,164.12953945548725,141.98708710474827,22.142452350738978,3724.87578125,182.41262374588322,4089.701028741766,3360.0505337582335,0.19588585977991332,-0.17241968557758036,546200.0,519310.0,1.0517802468660338
2015-04-13,4121.71484375,4128.07177734375,4057.29296875,4072.722900390625,589800,4121.71484375,0.021665361334849198,0.021434003069835325,0.18790376727294614,0.19585332398758956,0.17788338181362848,0.1937741007416239,0.1752203258510544,0.17385542632957474,0.16861636710591846,0.16696626973625145,0.1775631782439509,0.18467287582277578,0.1857428328402679,4013.949560546875,0.1734866936673365,3910.42216796875,0.17844209514600268,3762.3159790039062,0.17973016599799524,3607.2154134114585,0.18901196755264288,0.0034944649655435887,0.01082197104332301,0.0089537530367256,0.01861734260931807,83.52569257625845,173.77148569069732,148.34396682193807,25.42751886875925,3762.3159790039062,183.21392852369127,4128.743836051289,3395.8881219565237,0.19478845428841216,0.21784018170555441,569560.0,537400.0,1.0598436918496466
2015-04-14,4135.56494140625,4168.34619140625,4091.257080078125,4125.7822265625,610700,4135.56494140625,0.0033602755603658885,0.003354642450119538,0.18907251679375253,0.1944828211953422,0.17907506753658045,0.19410346117570002,0.17788338181362848,0.1752203258510544,0.17385542632957474,0.17185796723650643,0.17775882887316088,0.18571203870200056,0.17859595878374826,4048.786962890625,0.1749301137273513,3945.3218505859377,0.177029904884832,3796.6289794921877,0.18021214675100086,3633.8580810546873,0.18775998880615097,0.004092829307134185,0.009526495331672696,0.008623792345626583,0.01794654510960923,83.78050071209333,180.45026633541238,154.76522672463292,25.685039610779455,3796.6289794921877,185.75178126359796,4168.132542019383,3425.125416964992,0.19570179995670034,0.0354357409291286,577620.0,542000.0,1.065719557195572
2015-04-15,4084.1630859375,4175.494140625,4069.007080078125,4135.64794921875,613000,4084.1630859375,-0.012429222173276133,-0.01250711102671938,0.23689980930277474,0.20196633042095002,0.18848263640133855,0.18309094992295685,0.17907506753658045,0.17788338181362848,0.1752203258510544,0.16861636710591846,0.16696626973625145,0.1925810696021118,0.1694354524764683,4066.657373046875,0.17890336758643532,3978.9482666015624,0.17572794491279647,3825.694787597656,0.18099088396030977,3661.228450520833,0.18649517320071016,0.005741923681028055,0.00607459267106402,0.008632698931199756,0.016397707559253714,81.22075294405663,179.52608302723593,159.71739798515353,19.808685042082402,3825.694787597656,182.82034649118958,4191.335480580035,3460.054094615277,0.1911499548619158,0.0037661699688882333,576600.0,547130.0,1.0538628845064244
2015-04-16,4194.8232421875,4195.30517578125,4031.243896484375,4055.916015625,551200,4194.8232421875,0.02709494060876816,0.02673437127813012,0.2425877895644694,0.2168953326215562,0.1979079210529398,0.19119355560093734,0.18848263640133855,0.17907506753658045,0.17788338181362848,0.17385542632957474,0.17185796723650643,0.18815769737010765,0.17290789221516012,4114.115234375,0.18371386653110836,4017.4011962890627,0.17776241919369534,3856.5708984375,0.18197842116092364,3691.7381266276043,0.18555961030109186,0.009379040346432287,0.009305306068614001,0.009388116734336482,0.01478933736475596,83.40577679185816,185.58371730969293,164.8906618500614,20.693055459631523,3856.5708984375,190.64046806332226,4237.851834564144,3475.2899623108556,0.19773054673057938,-0.10081566068515502,569800.0,557500.0,1.0220627802690583
