Date,Close,High,Low,Open,Volume,Adj Close,daily_return,log_return,volatility_7d,volatility_14d,volatility_21d,volatility_30d,volatility_21d_lag_1,volatility_21d_lag_2,volatility_21d_lag_3,volatility_21d_lag_5,volatility_21d_lag_7,volatility_21d_lag_14,volatility_21d_lag_21,ma_5,volatility_21d_ma_5,ma_10,volatility_21d_ma_10,ma_20,volatility_21d_ma_20,ma_30,volatility_21d_ma_30,volatility_21d_std_5,volatility_21d_std_10,volatility_21d_std_20,volatility_21d_std_30,rsi_14,macd,macd_signal,macd_hist,bb_middle_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,volume_change,volume_ma_5,volume_ma_10,volume_ma_ratio
,000300.SS,000300.SS,000300.SS,000300.SS,000300.SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,5232.1201171875,5319.0400390625,5201.14013671875,5276.97021484375,130600,5232.1201171875,-0.008623144600042987,-0.00866053903839787,0.09318645255219042,0.16202900908015663,0.16575004718371758,0.1605575828660262,0.16140147259309928,0.16987273162520017,0.17642785333593156,0.17447388784940213,0.17492020353867493,0.16415933655409629,0.15765016419320854,5267.4580078125,0.17013572712045688,5299.044970703125,0.17373523911773944,5223.902490234375,0.16766924523809096,5175.3603515625,0.16522976323400787,0.006809201629640218,0.006375958524179657,0.010253950175189912,0.009623160575010675,56.343406010484976,42.02281126447997,44.705070881803714,-2.6822596173237443,5223.902490234375,101.55323999806942,5427.008970230514,5020.796010238237,0.07776044073404062,0.022709475332811202,136560.0,145390.0,0.9392667996423413
2021-06-09,5236.4501953125,5253.35986328125,5215.35009765625,5224.9501953125,121800,5236.4501953125,0.00082759532044685,0.0008272530522663157,0.09116646973052775,0.16179553058617435,0.16519977443655987,0.1587038077974693,0.16575004718371758,0.16140147259309928,0.16987273162520017,0.17722653086433582,0.17491688927788404,0.16410146308779158,0.1582438843072264,5256.75400390625,0.1677303758349017,5290.631005859375,0.17205353161146672,5233.497509765625,0.16797908373914477,5178.727018229167,0.16512240104754863,0.005714378016486834,0.0061631819826729745,0.01007028183324771,0.009604282036292612,55.416287019557025,36.96176499914054,43.15640970527109,-6.194644706130546,5233.497509765625,92.365669636834,5418.228849039293,5048.766170491957,0.07059574937370734,-0.06738131699846861,133360.0,140610.0,0.948438944598535
2021-06-10,5271.47021484375,5299.52978515625,5229.52001953125,5236.47021484375,139000,5271.47021484375,0.006687740401426723,0.0066654766731545296,0.10450187171121264,0.15560791428252946,0.16582533772427552,0.1553878153940368,0.16519977443655987,0.16575004718371758,0.16140147259309928,0.17642785333593156,0.17447388784940213,0.1483836017618823,0.15900300441548293,5259.9900390625,0.1656098727125705,5283.955029296875,0.17060147284290808,5247.422509765625,0.16855928216871569,5185.201350911459,0.16483162747568725,0.003004864902294562,0.005684336831047287,0.009557119842997014,0.00943970014110136,65.4396505721683,35.36896090771552,41.598919945759974,-6.229959038044456,5247.422509765625,73.20028611184757,5393.823081989321,5101.02193754193,0.05579904112971234,0.14121510673234816,132760.0,139660.0,0.9505943004439352
2021-06-11,5224.7001953125,5276.10009765625,5213.60009765625,5275.75,180800,5224.7001953125,-0.008872291339055982,-0.008911884477738797,0.10201741421015695,0.16166600229928088,0.16460451712022414,0.15807715677309833,0.16582533772427552,0.16519977443655987,0.16575004718371758,0.16987273162520017,0.17722653086433582,0.14886784706733386,0.15422136913285803,5248.47412109375,0.1645562298115753,5274.316064453125,0.169569904201063,5253.12802734375,0.1687042013845808,5189.6740234375,0.16507890005187084,0.0018306289402930916,0.0057491629474607465,0.009469304239853043,0.009329037109007164,57.35169152585335,29.9870306637049,39.276542089348965,-9.289511425644065,5253.12802734375,66.07389098129302,5385.275809306336,5120.9802453811635,0.05031203552425385,0.30071942446043165,139980.0,141280.0,0.9907984144960362
2021-06-15,5166.56005859375,5225.5,5137.41015625,5218.56005859375,142900,5166.56005859375,-0.011127937402209631,-0.011190316093437014,0.11417088117253331,0.0942850706348663,0.15167465856016715,0.16116151119400635,0.16460451712022414,0.16582533772427552,0.16519977443655987,0.16140147259309928,0.17642785333593156,0.18245424864319845,0.16170613280292104,5226.26015625,0.16261086700498883,5257.815087890625,0.16724568112929133,5252.206518554687,0.16792637835504595,5191.251350911459,0.1648631878423735,0.006133209025858393,0.007710781122203725,0.010206865380936991,0.009566662745811902,29.205019690038952,20.790726481702222,35.579378967819615,-14.788652486117392,5252.206518554687,67.19323788527282,5386.592994325233,5117.820042784141,0.05117334030784712,-0.20962389380530977,143020.0,141110.0,1.0135355396499186
2021-06-16,5080.490234375,5164.52001953125,5076.02001953125,5163.25,125100,5080.490234375,-0.016659019394458907,-0.01679934145963012,0.12815277618086565,0.11210637965976489,0.15411540398433204,0.16646049433520907,0.15167465856016715,0.16460451712022414,0.16582533772427552,0.16575004718371758,0.16987273162520017,0.182016849499287,0.16723111915086458,5195.9341796875,0.16028393836511173,5231.69609375,0.1652098327427843,5246.851025390625,0.16733692900586278,5188.462027994791,0.1647444794725169,0.006813781385635037,0.008258434937936389,0.010660126113989128,0.0096803318215316,23.277147614679308,6.482744618162542,29.7600520978882,-23.277307479725657,5246.851025390625,76.26910791581028,5399.389241222246,5094.312809559005,0.058144671954075244,-0.12456263121063682,141920.0,139240.0,1.0192473427176099
2021-06-17,5101.89013671875,5123.3701171875,5073.81982421875,5074.3798828125,120500,5101.89013671875,0.004212172714939344,0.0042033263483648164,0.13911791092224354,0.11318605809648408,0.1550908461194687,0.16550308850748008,0.15411540398433204,0.15167465856016715,0.16460451712022414,0.16519977443655987,0.16140147259309928,0.180345925409862,0.1659043909679954,5169.02216796875,0.1582621527016935,5212.8880859375,0.1629962642682976,5243.33203125,0.16688350448413142,5187.742024739583,0.16468863235306863,0.006482189898701219,0.0076216776459071345,0.010990151243846202,0.009732637910613604,23.913924530905078,-3.093975396996939,23.189246598911172,-26.28322199590811,5243.33203125,81.34598817057689,5406.024007591153,5080.640054908847,0.062056713315699716,-0.03677058353317342,141660.0,137510.0,1.0301796233001237
2021-06-18,5102.47021484375,5128.02978515625,5064.919921875,5104.93017578125,148600,5102.47021484375,0.00011369867038601988,0.0001136922071820966,0.13895317884116087,0.11407469352516215,0.15491528862071016,0.16147382651858624,0.1550908461194687,0.15411540398433204,0.15167465856016715,0.16582533772427552,0.16575004718371758,0.17492020353867493,0.16415933655409629,5135.22216796875,0.15608014288098043,5197.606103515625,0.16084500779677546,5239.135034179688,0.16642419576077733,5189.120361328125,0.16462043011995683,0.004956537116112997,0.00633706267143756,0.01130012624392728,0.009795619844227202,24.954213837322357,-10.515570596657199,16.448283159797498,-26.963853756454697,5239.135034179688,86.44313062631745,5412.021295432322,5066.248772927053,0.06599801689581915,0.23319502074688803,143580.0,138170.0,1.039154664543678
2021-06-21,5090.39013671875,5123.77978515625,5058.56982421875,5088.08984375,132200,5090.39013671875,-0.0023674960590377436,-0.002370303009003008,0.13598190409875535,0.1118788463709911,0.15452138025107282,0.15679714606935685,0.15491528862071016,0.1550908461194687,0.15411540398433204,0.16460451712022414,0.16519977443655987,0.17491688927788404,0.16410146308779158,5108.36015625,0.15406351550715017,5178.417138671875,0.15930987265936272,5236.947045898438,0.16673108468523687,5192.2650390625,0.16450753866930215,0.001387434293482987,0.005738247299469474,0.010859132897513075,0.009894659467202506,22.470588759856696,-17.174028103836463,9.723820907070706,-26.89784901090717,5236.947045898438,89.73155948270633,5416.410164863851,5057.483926933025,0.06853730518660403,-0.11036339165545084,133860.0,136920.0,0.9776511831726555
