Date,Close,High,Low,Open,Volume,Adj Close,daily_return,log_return,volatility_7d,volatility_14d,volatility_21d,volatility_30d,volatility_21d_lag_1,volatility_21d_lag_2,volatility_21d_lag_3,volatility_21d_lag_5,volatility_21d_lag_7,volatility_21d_lag_14,volatility_21d_lag_21,ma_5,volatility_21d_ma_5,ma_10,volatility_21d_ma_10,ma_20,volatility_21d_ma_20,ma_30,volatility_21d_ma_30,volatility_21d_std_5,volatility_21d_std_10,volatility_21d_std_20,volatility_21d_std_30,rsi_14,macd,macd_signal,macd_hist,bb_middle_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,volume_change,volume_ma_5,volume_ma_10,volume_ma_ratio
,600519.SS,600519.SS,600519.SS,600519.SS,600519.SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-17,1536.08544921875,1549.128519452006,1517.9069231924925,1521.542628397744,4357201,1536.08544921875,0.01745929572407312,0.017308633332038418,0.15503020563240394,0.145852799567882,0.25266681514029704,0.3844079433200186,0.2558167245563564,0.3812418770986639,0.38010569227817587,0.40768116851984304,0.41209976277061755,0.47706926586373904,0.4272427981196653,1500.7210205078125,0.3300639962120421,1499.401220703125,0.3734538003518949,1504.478045654297,0.4159844156678645,1517.580684407552,0.3877390039821796,0.06922607153428106,0.06605798914944737,0.06450494276042255,0.07587246648108764,56.53162498278463,13.017459115907286,17.116766000177265,-4.0993068842699785,1504.478045654297,22.755995583569927,1549.9900368214367,1458.9660544871572,0.06050203430831268,0.1571933632165996,3310372.6,3134952.0,1.055956391038842
2020-08-18,1549.719482421875,1563.353378161657,1536.9945130647452,1542.793467824183,3042281,1549.719482421875,0.008875829928640444,0.008836671289879547,0.14355763216821418,0.14975404583595342,0.2522578198476345,0.3526705707977972,0.25266681514029704,0.2558167245563564,0.3812418770986639,0.38048887198671727,0.40814295735298595,0.47685439600121887,0.4296818245123344,1512.080810546875,0.30441778578422557,1502.5833862304687,0.3538161170364328,1506.1595642089844,0.40703476807029393,1518.0957478841146,0.3865548830057926,0.06962666220151624,0.07027947416437266,0.07399440870659198,0.07774047854716117,59.93382757814919,15.746268656756456,16.842666531493105,-1.096397874736649,1506.1595642089844,24.80905185687731,1555.777667922739,1456.5414604952298,0.06588691516202458,-0.30178089098942185,3202465.2,3119775.0,1.026505180662067
2020-08-19,1533.3587646484375,1560.6265553653627,1529.7139610797078,1545.1748072924383,2691498,1533.3587646484375,-0.010557212423934481,-0.010613335140118899,0.17577273935613158,0.15707670706558743,0.24804325623869977,0.3539002284085995,0.2522578198476345,0.25266681514029704,0.2558167245563564,0.38010569227817587,0.40768116851984304,0.47378682843495135,0.43125077179904625,1522.9969970703125,0.27800529857633033,1504.3103515625,0.3378544945789991,1506.564959716797,0.39795437356308355,1518.2672322591145,0.3851195070877378,0.057777199972831886,0.07467998150866204,0.08180400416634825,0.07993030813521665,51.987452963867405,16.399651709321006,16.754063567058687,-0.3544118577376807,1506.564959716797,25.200589233107294,1556.9661381830115,1456.1637812505824,0.0669087358512426,-0.1153026298359685,3182086.4,3133707.9,1.015438101298465
2020-08-20,1512.4534912109375,1526.0873868648823,1505.1820801955002,1521.5427549802341,2238233,1512.4534912109375,-0.013633647858199094,-0.013727439492207585,0.20682561937714203,0.16801023560548112,0.2519461267612088,0.35336091177474316,0.24804325623869977,0.2522578198476345,0.25266681514029704,0.3812418770986639,0.38048887198671727,0.4637376487315725,0.4296511463829069,1528.2687744140626,0.2521461485088393,1506.6772094726562,0.3218391309780583,1506.0196044921875,0.38906071208659054,1516.9947387695313,0.38416239533667174,0.0027672380828797616,0.0741596370022691,0.08761972067617384,0.08138298994786311,46.40612310057192,15.057013750255692,16.41465360369809,-1.3576398534423966,1506.0196044921875,24.934606499878967,1555.8888174919455,1456.1503914924294,0.06622651239201278,-0.16840621839585246,3218906.2,3031043.4,1.061979581024805
2020-08-21,1523.360595703125,1543.356975837653,1518.8159638543686,1520.6338165938712,2508241,1523.360595703125,0.0072115305069346824,0.007185651763224841,0.19199106800069854,0.16905226757571795,0.2532797930773668,0.3537866389075565,0.2519461267612088,0.24804325623869977,0.2522578198476345,0.2558167245563564,0.38010569227817587,0.4646993336606706,0.4298193562910692,1530.995556640625,0.2516387622130414,1510.7673828125,0.30635281455049634,1509.6871215820313,0.37831535161337376,1515.8479777018229,0.38323419638050793,0.0020709444494413504,0.07019863740704865,0.09053447330273211,0.08274605973523881,52.00906588959042,14.703581932698171,16.072439269498105,-1.368857336799934,1509.6871215820313,21.407827412329727,1552.5027764066908,1466.8714667573718,0.05672122946878179,0.12063444690521496,2967490.8,2939447.0,1.0095405020059895
2020-08-24,1541.857177734375,1552.4461918070156,1537.0035421359419,1545.1201922346452,3093344,1541.857177734375,0.01214195908928084,0.01206883680746835,0.1977554133599651,0.17625748305294503,0.18176532518451957,0.33565364868985176,0.2532797930773668,0.2519461267612088,0.24804325623869977,0.25266681514029704,0.3812418770986639,0.44863465300225575,0.46818700254170204,1532.14990234375,0.2374584642218859,1516.4354614257813,0.283761230216964,1513.0410583496093,0.3638988898660266,1513.253291829427,0.37935245512544835,0.031196920110078154,0.07031788819800619,0.09781430544782853,0.08934054226543608,56.060912050306726,15.734625292572218,16.00487647411293,-0.27025118154071137,1513.0410583496093,20.899414759369154,1554.8398878683477,1471.242228830871,0.055251414742613185,0.23327224138350333,2714719.4,3012546.0,0.9011379079356796
2020-08-25,1569.7158203125,1587.6944103029746,1543.9295839733932,1549.5376995454722,4187249,1569.7158203125,0.01806823808354352,0.01790694739807031,0.20285893996478205,0.18952989106380794,0.18273580141309467,0.339013162838871,0.18176532518451957,0.2532797930773668,0.2519461267612088,0.2522578198476345,0.2558167245563564,0.4076594808130362,0.470094560131464,1536.149169921875,0.2235540605349779,1524.114990234375,0.26398592315960173,1515.631494140625,0.3491822166434943,1512.1928751627604,0.37568768137976466,0.03775539029702635,0.06785664750551056,0.1019458189055514,0.09508855189823147,61.98605469423569,18.58545268568514,16.52099171642737,2.0644609692577696,1515.631494140625,24.444424932293128,1564.5203440052112,1466.7426442760386,0.06451284504655488,0.3536318624763364,2943713.0,3073089.1,0.9579003094963956
2020-08-26,1569.7158203125,1586.0764947569846,1558.8995744613946,1576.096501098317,2621573,1569.7158203125,0.0,0.0,0.1867213408117981,0.16526459367643287,0.15678937268267862,0.3387207960902668,0.18273580141309467,0.18176532518451957,0.2532797930773668,0.24804325623869977,0.25266681514029704,0.41209976277061755,0.47706926586373904,1543.4205810546875,0.2053032838237737,1533.2087890625,0.24165429120005202,1518.1310485839845,0.3331789654775673,1511.4193806966146,0.37096508291270336,0.044424730080529884,0.06187891697179143,0.10589438380861801,0.10230069717719663,70.6035507224758,20.607206880452168,17.33823474923233,3.2689721312198365,1518.1310485839845,27.27681933983962,1572.6846872636638,1463.5774099043051,0.07186947231013224,-0.37391518870743057,2929728.0,3055907.2,0.9587097409240699
2020-08-27,1573.3515625,1576.060145357728,1549.719476639226,1574.2513907392338,2263553,1573.3515625,0.002316178597713492,0.0023135003907384668,0.18234580987349033,0.16137387888008356,0.1568010692163936,0.23345309257540056,0.15678937268267862,0.18273580141309467,0.18176532518451957,0.2519461267612088,0.2522578198476345,0.40814295735298595,0.47685439600121887,1555.6001953125,0.18627427231481064,1541.9344848632813,0.21921021041182498,1520.4488037109375,0.31732967751663943,1514.9641927083333,0.3620077166803629,0.03956204051993715,0.04363868163063301,0.10745216377744386,0.10891000330554003,73.46101420844641,22.246393083555176,18.3198664160969,3.926526667458276,1520.4488037109375,29.911925499233902,1580.2726547094053,1460.6249527124696,0.07869235827271083,-0.13656686271944363,2934792.0,3076849.1,0.9538303324657683
2020-08-28,1596.983642578125,1603.3461272099103,1564.7167562312134,1572.4426304269527,4229962,1596.983642578125,0.015020215850915397,0.01490852938990589,0.17120418809667765,0.16701291730316,0.16314595082457145,0.22994777435941982,0.1568010692163936,0.15678937268267862,0.18273580141309467,0.2532797930773668,0.24804325623869977,0.40768116851984304,0.47378682843495135,1570.3248046875,0.16824750386425158,1550.6601806640624,0.20994313303864648,1524.0308837890625,0.3023000926212894,1518.2651123046876,0.35320448843719304,0.013047775086664498,0.04482482931117791,0.10691682492959524,0.11400933976021141,76.04716173597504,25.162315806365996,19.688356294150722,5.4739595122152735,1524.0308837890625,34.47100558115708,1592.9728949513767,1455.0888726267483,0.09047324682936846,0.8687267318238185,3279136.2,3123313.5,1.0498901887370578
2020-08-31,1623.796875,1650.610201511335,1609.326728004052,1609.326728004052,4781036,1623.796875,0.016789923019241648,0.016650530359381275,0.11261827121222341,0.17395482068407547,0.17015465151258555,0.23208285516853025,0.16314595082457145,0.1568010692163936,0.15678937268267862,0.18176532518451957,0.2519461267612088,0.38048887198671727,0.4637376487315725,1586.712744140625,0.16592536912986477,1559.4313232421875,0.20169191667587533,1529.4162719726562,0.28757285851388514,1522.7958048502603,0.3445535826705347,0.010896351558335408,0.043665868237179224,0.10360451555746668,0.11778985843759153,78.00168092773839,29.2990679242007,21.61049862016072,7.68856930403998,1529.4162719726562,40.96653796535266,1611.3493479033616,1447.4831960419508,0.10714293738359056,0.13027871172365146,3616674.6,3165697.0,1.1424576009643375
2020-09-01,1637.866943359375,1637.8851396372534,1613.353228469752,1626.9780243899465,3163992,1637.866943359375,0.008664918978474434,0.008627594024849278,0.1113505808000143,0.1589602736765202,0.1678983854340746,0.22787621867965033,0.17015465151258555,0.16314595082457145,0.1568010692163936,0.18273580141309467,0.2532797930773668,0.38010569227817587,0.4646993336606706,1600.34296875,0.16295788593406077,1568.2460693359376,0.19325597323451935,1535.414727783203,0.2735360451354761,1526.8550659179687,0.33577516979170235,0.00616835242046193,0.04087081709880744,0.09957394832108717,0.12087866699489488,84.04853319845503,33.3286191343725,23.954122723003078,9.374496411369424,1535.414727783203,47.45975111125707,1630.3342300057172,1440.4952255606888,0.12364021329866601,-0.33822041917274837,3412023.2,3177868.1,1.073683077028905
2020-09-02,1631.522705078125,1661.517272915216,1608.7995476257836,1658.790494020935,3200929,1631.522705078125,-0.0038734759908136684,-0.003880997327700299,0.1387780325270789,0.1657565057026257,0.1697546929536397,0.22838120692981223,0.1678983854340746,0.17015465151258555,0.16314595082457145,0.15678937268267862,0.18176532518451957,0.3812418770986639,0.44863465300225575,1612.704345703125,0.16555094998825298,1578.0624633789062,0.18542711690601335,1541.1864074707032,0.26164080574250625,1530.3974609375,0.3271119546773935,0.005628508024229836,0.036471552224003514,0.09688191161332134,0.12320944779667692,81.25488953263545,35.599768520084126,26.28325188241929,9.316516637664837,1541.1864074707032,51.80588752121633,1644.7981825131358,1437.5746324282707,0.13445716175562902,0.011674176167322692,3527894.4,3228811.2,1.0926295102048704
2020-09-03,1629.7049560546875,1646.974556816003,1617.6161911405968,1631.522808766405,3043735,1629.7049560546875,-0.0011141426458729509,-0.0011147637641764129,0.1287462359259398,0.1632370876617534,0.16972825734828192,0.2283648771834089,0.1697546929536397,0.1678983854340746,0.17015465151258555,0.1568010692163936,0.18273580141309467,0.2558167245563564,0.4076594808130362,1623.9750244140625,0.16813638761463065,1589.7876098632812,0.17720532996472066,1548.2324096679688,0.24952223047138947,1533.9422729492187,0.31844225137930054,0.002923501965718186,0.028121294440081067,0.09211229206202494,0.1248726769408633,78.45322420583226,36.82845807659146,28.392293121253722,8.436164955337738,1548.2324096679688,53.84668461835933,1655.9257789046874,1440.5390404312502,0.13911783342633205,-0.04910886808173498,3683930.8,3309361.4,1.1131847975261935
2020-09-04,1608.799560546875,1615.1529465453436,1586.9853292174257,1605.1638553253001,3085796,1608.799560546875,-0.012827717943757033,-0.01291070355881686,0.168483815449244,0.17089473380490827,0.16209041151850606,0.17501015290554645,0.16972825734828192,0.1697546929536397,0.1678983854340746,0.16314595082457145,0.15678937268267862,0.25266681514029704,0.41209976277061755,1626.3382080078125,0.16792527975341756,1598.3315063476562,0.16808639180883458,1554.5494445800782,0.23721960317966548,1539.2352498372395,0.3082390316785274,0.0033769064959010865,0.008986726630123936,0.08604329015487928,0.1247206000881692,67.7022609481242,35.70374218347001,29.85458293369698,5.849159249773031,1554.5494445800782,53.13040812082072,1660.8102608217196,1448.2886283384369,0.13670947117458201,0.013818877136150265,3455097.6,3367116.9,1.0261293868353665
2020-09-07,1566.53466796875,1616.0620591839672,1548.7833085489647,1599.710481940818,3111202,1566.53466796875,-0.026271074168964792,-0.02662232431015937,0.2478818167270549,0.2103111627310191,0.1917174637292345,0.19070202573331926,0.16209041151850606,0.16972825734828192,0.1697546929536397,0.17015465151258555,0.1568010692163936,0.2522578198476345,0.40814295735298595,1614.8857666015624,0.17223784219674734,1600.7992553710938,0.16908160566330604,1558.6173583984375,0.22642141794013507,1542.293790690104,0.29895979513178633,0.01133270638118596,0.01099626772728201,0.07655297140228311,0.12260091568596966,53.592808436409776,31.044115882815504,30.092489523520687,0.9516263592948171,1558.6173583984375,50.59333829564762,1659.8040349897328,1457.4306818071423,0.12984158818206668,0.008233207898383332,3121130.8,3368902.7,0.9264532335706815
2020-09-08,1555.53662109375,1579.532299595568,1524.3331076155202,1576.8963909162487,3447238,1555.53662109375,-0.007020621439077779,-0.007045381959322429,0.2239627204767538,0.20708739998711834,0.19462551638258455,0.1745285722892674,0.1917174637292345,0.16209041151850606,0.16972825734828192,0.1678983854340746,0.16314595082457145,0.24804325623869977,0.40768116851984304,1598.4197021484374,0.17758326838644936,1599.3813354492188,0.17027057716025504,1561.7481628417968,0.2171282501599284,1543.5481079101562,0.2895450034824146,0.014605051355584408,0.013081704426946518,0.06762657948014268,0.11925083103704884,54.84975919508534,26.162295345176517,29.306450687851854,-3.1441553426753366,1561.7481628417968,48.194458603765305,1658.1370800493273,1465.3592456342662,0.12343720902112516,0.10800841603984579,3177780.0,3294901.6,0.9644536880858596
2020-09-09,1534.267578125,1555.1728828032435,1528.8231185219863,1544.8747878765325,2596355,1534.267578125,-0.013673122625550982,-0.01376746068431847,0.17699157696080975,0.20714273079173182,0.20190154612986194,0.17956130987161947,0.19462551638258455,0.1917174637292345,0.16209041151850606,0.1697546929536397,0.17015465151258555,0.2519461267612088,0.38048887198671727,1578.9686767578125,0.1840126390216938,1595.8365112304687,0.1747817945049734,1564.5226501464845,0.20821804285251272,1544.032869466146,0.2803799084867027,0.017151079453411128,0.015475584429470635,0.05571360071240618,0.11484302006777126,54.762634503028394,20.342685566383125,27.513697663558112,-7.171012097174987,1564.5226501464845,44.63215863712421,1653.786967420733,1475.258332872236,0.1141106103716565,-0.24683036100205435,3056865.2,3292379.8,0.9284667583004854
2020-09-10,1550.44677734375,1563.262618053135,1545.174959571098,1548.5743356059195,2477833,1550.44677734375,0.010545226562450383,0.01049001347795289,0.18457551509506284,0.2095093086394203,0.20028248597446677,0.18154742531591161,0.20190154612986194,0.19462551638258455,0.1917174637292345,0.16972825734828192,0.1678983854340746,0.2532797930773668,0.38010569227817587,1563.117041015625,0.19012348474693078,1593.5460327148437,0.1791299361807807,1567.7402587890624,0.19917007329630285,1544.8145467122397,0.27126309707135315,0.016206405279669565,0.015963008781043564,0.03801973972502219,0.1097009306514531,55.78060733761206,16.841985129606428,25.379355156767776,-8.537370027161348,1567.7402587890624,40.8390124694059,1649.4182837278743,1486.0622338502505,0.10419841485974309,-0.04564938153680831,2943684.8,3313807.8,0.8883088512254694
2020-09-11,1575.169189453125,1577.8959682000145,1534.2675082497838,1534.2675082497838,3108800,1575.169189453125,0.01594534715453433,0.015819555538705517,0.23363427999209652,0.2138206610002154,0.20559714025306264,0.18679376478367568,0.20028248597446677,0.20190154612986194,0.19462551638258455,0.16209041151850606,0.1697546929536397,0.18176532518451957,0.3812418770986639,1556.390966796875,0.1988248304938421,1591.3645874023437,0.1833750551236298,1571.012384033203,0.19665909408113816,1546.4754516601563,0.26265841345540286,0.0056036599515713395,0.016859463545044008,0.03566723051878215,0.10406212978928764,56.92526483760552,15.879497888667629,23.479383703147747,-7.599885814480118,1571.012384033203,38.500958289481716,1648.0143006121664,1494.0104674542397,0.0980284017638093,0.2546446834794758,2948285.6,3201691.6,0.9208524643660245
2020-09-14,1605.1639404296875,1607.89071949044,1572.9697290426827,1586.0764870044193,3105601,1605.1639404296875,0.019042240781116382,0.018863206552298672,0.2747899097741821,0.21527425192784605,0.20831684114197008,0.19239884213728362,0.20559714025306264,0.20028248597446677,0.20190154612986194,0.1917174637292345,0.16972825734828192,0.18273580141309467,0.2558167245563564,1564.1168212890625,0.20214470597638917,1589.5012939453125,0.18719127408656827,1574.46630859375,0.1944415953812218,1549.4446126302084,0.25411233037144615,0.005245945032375497,0.017825861193641806,0.033302100110266575,0.097198745166081,57.30446738368709,17.33719317223131,22.250945596964463,-4.913752424733154,1574.46630859375,38.300747640311776,1651.0678038743736,1497.8648133131264,0.09730471190462112,-0.0010290144107051313,2947165.4,3034148.1,0.9713320849433815
2020-09-15,1599.710205078125,1608.790369468216,1588.57585848028,1608.790369468216,2082087,1599.710205078125,-0.0033976189062050466,-0.003403403920553831,0.2649224290510347,0.21624515868011507,0.20256641315660565,0.19300646423135664,0.20831684114197008,0.20559714025306264,0.20028248597446677,0.19462551638258455,0.16209041151850606,0.15678937268267862,0.25266681514029704,1572.9515380859375,0.2037328853311934,1585.6856201171875,0.19065807685882138,1576.9658447265624,0.19195702504667037,1552.1716918945312,0.24591005570992452,0.003205768769498048,0.017009291839407848,0.03049711170165052,0.09035943820044574,56.04480329062604,17.84663146410412,21.370082770392397,-3.523451306288276,1576.9658447265624,38.23190553291591,1653.4296557923942,1500.5020336607306,0.09697586199666897,-0.329570347253237,2674135.2,2925957.6,0.9139350481360359
2020-09-16,1567.9888916015625,1604.082433959696,1562.4444628187946,1599.7104447708427,2251598,1567.9888916015625,-0.019829412462248674,-0.020028653549682574,0.2396916460621601,0.23433782250849902,0.2144984685825665,0.2029656164584968,0.20256641315660565,0.20831684114197008,0.20559714025306264,0.20190154612986194,0.1917174637292345,0.1568010692163936,0.2522578198476345,1579.69580078125,0.20625226982173434,1579.3322387695312,0.19513245442171406,1578.6973510742187,0.19027978566386372,1553.9016845703125,0.2394713553022422,0.005520763127276396,0.01678311437462054,0.028076578859974995,0.08516922697490442,49.02915646600666,15.511908464289036,20.198447909171726,-4.6865394448826905,1578.6973510742187,36.91450961535979,1652.5263703049382,1504.8683318434992,0.09353156788472827,0.0814139851024478,2605183.8,2831024.5,0.9202265116391609
2020-09-17,1518.379638671875,1545.1747692712406,1506.9998632068923,1545.1747692712406,6367985,1518.379638671875,-0.03163877830729789,-0.032150098407836926,0.30867097812268246,0.25909654808283605,0.24008041805141586,0.21799724240722812,0.2144984685825665,0.20256641315660565,0.20831684114197008,0.20028248597446677,0.19462551638258455,0.16314595082457145,0.24804325623869977,1573.282373046875,0.21421185623712416,1568.19970703125,0.20216767049202744,1578.9936584472657,0.18968650022837405,1554.8881754557292,0.23373737714493545,0.015114938934510309,0.019479504633661663,0.02680133238914401,0.07869048231645467,36.99312655080834,9.548502365036484,18.06845880034468,-8.519956435308195,1578.9936584472657,36.37463031563756,1651.7429190785408,1506.2443978159906,0.09214636200985696,1.8282069001660153,3383214.2,3163449.5,1.0694699567671304
2020-09-18,1540.630126953125,1540.630126953125,1486.1036453774898,1513.3623370955477,4720140,1540.630126953125,0.014654100802295122,0.014547767025631823,0.31561068467819614,0.25604552650436124,0.24038356726001492,0.2211049769306507,0.24008041805141586,0.2144984685825665,0.20256641315660565,0.20559714025306264,0.20190154612986194,0.17015465151258555,0.2519461267612088,1566.374560546875,0.2211691416385146,1561.382763671875,0.20999698606617834,1579.8571350097657,0.18904168893750645,1556.827217610677,0.22814539747516976,0.01790650399696686,0.0171799177410719,0.025304136355285285,0.07150170640481694,36.02711957288601,6.542470983613384,15.76326123699842,-9.220790253385037,1579.8571350097657,35.16949330278295,1650.1961216153315,1509.5181484041998,0.08904474340982875,-0.25877023893743467,3705482.2,3326883.9,1.113799673021352
